reviewId,content,score
b330830e-ad61-4746-8184-2c235df23987,awesome,5
2964f61d-2c46-4c76-956f-1cb022d7bcb1,"The end of a week's game FINALLY TRIGGERS A RESTART. So far so good. 37 rounds in, doing well.",4
97d3d019-9aba-4e32-a9d2-e1e271964053,bagundhi it's nice 👍🏻,5
e84698b8-a362-4054-91ba-31c6306bd768,Nice sme,5
861bf8ed-853d-4d57-af5d-724affd0c6d3,amazing 🤩,5
1a7f3bc7-309f-4729-9ec9-cf9be78647c3,this game is so good 👍🏻,3
d4fe1c8b-e728-40f6-a5ef-8755058325a5,very nice,2
ab4a4be7-59b2-441d-95bf-83e024d3d0fd,the game was incredible good 😊👍,4
7e206789-2d7d-4a24-ba7b-f45cb95970e6,good,5
04cb24fd-bfde-4205-a08c-d3cbbe6e956b,mere game se gold gayab ho gaya hai please mujhe bataye,5
1f77efea-6e62-40f5-a41b-0b19d2e3503b,nice❤️❤️,5
2f49dc4e-e5b9-4b7f-b1f8-4a5792a3af15,"more ad, long ad",1
d2883ce5-b9ba-47a9-9354-7e0d3c2a3f0c,nice app,5
8db03678-4242-4aa8-a70b-fab07e4e634e,very interesting,5
32a1d253-1caf-4595-a5f7-f8ac8dd1fd0a,great,5
c555ba44-36b0-4b21-9161-adf154f8b919,very very good candy crush gme,5
6e0f4b56-6cf1-4a27-8d50-a1678967ccff,great game,5
89aec33c-522a-43c3-9b2b-842560d20674,nyc game,5
777cc2b0-0fc4-4889-a23a-7c5e460311a3,yung naglalaro ka habang subo ng chick u10 mo sarap sa pakiramdam,5
bbd4eb43-dc4c-473b-bfce-2377dd8b2bbb,it so fun,5
acf71f69-fb31-4fb1-821b-b3c1be3320b8,nice,4
10ae12fa-2826-43ee-a474-d2b73dc07d31,"I m on 19500+,waitin for more to come,is there some more",5
db7df26b-ce54-4e77-9b8c-274dcbf92a61,superb,4
62190c62-90fb-42ac-9e65-91cd3e62a548,I love it so much all time fun,5
69296a48-386f-4377-90b7-84f6752f8db6,it's fun,4
4c8b93b1-6fd3-4304-afc9-bda78a6b17c8,excellent game,5
4133bfe0-e5b4-4a86-af48-86deaa056af7,good for boredom,3
e8cc4320-2e28-461e-8fe7-6bb96e7bff86,love it,5
7dfa0999-803c-4cec-9424-199c054255af,After playing 13 years I gave up on this game. level 17971 was most stupid AI generated level. it was fun playing game until app developer lost the creativity and surrounded the app to AI to create impossible levels and force users to pay real money.,1
bdd58762-923b-4813-a2dc-9d3a8289912a,so beautiful,5
d5677786-4fc9-43fc-bd4a-8df8018c62fa,I can automatically get married to this game,5
dd6ca43b-d3bd-4fc5-a12d-85d674c81b9e,good,5
318ac63a-16a0-47cc-9aa0-15d7620b59ac,Best game,5
07ad8977-db3a-48f1-99f7-6ebbc216e6dc,nice gamehggh,5
c846fbfa-67e6-449d-b9c0-2d3b7226c6db,very good 👍,4
8cc161f4-a828-4d19-9118-e11761abe359,fantastic,5
f0b01c5f-245f-4acc-9f51-1266ba0308be,great,5
9dcd98d9-d299-4e20-86c1-cb4bba27aab0,"purchased an in-game £17.99 package, not applied to my account can't get a refund from Google who sold me the purchase and it's impossible find how to contact the game developer. rip off !",1
4f2ebae4-aa21-4261-ba0d-51639b15f251,Best game candy crush saga,5
e52da330-3882-4e4a-ab73-04fd39fb106a,it is amazing 💕🤩,5
76e56660-841c-4664-a394-8a258dd137e2,add more moves,1
095bf500-ce5f-4543-bbad-82d60b6088c0,fantastic😉😏,5
5cacb887-0fe3-46f5-b213-e3cab7adaa03,amazing,5
1a2e4fa6-a775-428f-9c08-cf7ef46a92f6,behtreen experience aur full time pass maza aya mgr advertisement bhut aati he bich bich me usse mood kharab ho raha hai aur to sab theek hai kabhi kabhi aisa lagta hai ki apne sath cheating ho rahi hai bas isse aage kuch bhi nahi koi taklif nahi hai bas tareef hi tareef hai jitni karu utni kam hai main to ye kehta hu ke kon hai game banane wala main personal usse milna chahunga aur mera beta to usse mil kar uske saath khana khane ki iccha rakhta hai woh kabhi kabhi mujhse kehta hai ki papa cand,4
b72d3a3f-e80a-40ca-a500-6629ff91a001,Love this game! ..it just gets better and better!,5
e9893fcb-7351-4bf2-81bd-d48e23945fb1,nice,5
8dd12349-5e80-43ec-9986-d8d9ed1c6604,very fun,5
bf9a94ea-d1c4-454d-bda7-2cf3b8031c3d,Best,3
61a3361c-213f-4eab-bd95-ddf5de732a50,great,5
7f404f3d-fb61-4d15-9f9e-1e46539411a2,easy superb,5
055751c3-2e03-44a3-848e-20d97799b3d6,awesome,5
17a6cffc-ee94-4d9e-878f-33c7a810637f,Good game,5
3cbe3022-ce16-40c9-be2c-c81a114755d4,nice game,5
b70e1665-b60f-463e-ad72-fb283d019933,best,5
ae7d12d4-8fbf-4087-8cc1-980e60dd9219,candy crush game 🎯,1
a1250452-f27b-48f7-8fae-2d1ec5435c6d,good,5
27853065-7ccb-41c6-b88b-6cfda2c67b26,Gooddddddddddd,5
8c38058a-936c-4ce1-9755-df519bc0d617,Better,4
d5d25b4d-ac41-41c6-9ed6-ba903a0be724,excellent,5
072bf24f-b8f6-4cda-9483-6ad966779514,Most fun game,5
92571f4f-7d29-42b3-9ce0-4ebd83c242bf,SATISFACTION 😌,5
e62f5308-c1e3-423f-a097-2666bc65d9f0,nice,5
cc46f48b-d151-4afe-a520-a202daf4278d,amazing Street so funny 👌,5
f0386b16-e60a-48a5-af75-d6ff7f858544,very fun game,5
728894a2-be3b-4540-bbdb-e393ce80b065,👌👍,5
9712cc76-d9fb-4d34-b0b9-914c47d41e8e,it's super fun,5
8ff92f76-11c3-4956-8231-668cfc017645,Fun,5
e52a2093-62a5-417c-ac0d-e79c63cc7d90,my favourate game. my level is 9299 my facebook id Kamlesh kumar Gupta,5
d707387e-6729-4cd6-be1f-b852d5df3ea7,ts fr fire icl like fr fr play it when ur bored but god damn legendary levels,5
5ef45dd3-284c-4dba-a470-77acc8f5611c,more fun,5
6141a056-c2ad-44c2-a7a7-0f51e61be779,just gets better 👍👍👍,5
424eedc8-a262-47d0-b721-852115cd0906,it's a very interesting game,5
009a17e1-337c-4c88-9a55-87ee341d12a0,best game,5
c8202733-4bdc-4527-943d-874c926d4fe5,it’s fun to play but it would be more fun if it could more challenging,4
58824c2d-dd66-4a25-90b1-2c105da66048,good game,5
f4de83bd-e7e5-4788-91fe-cbc0d947403e,super fun,5
ea5d5b8d-b02c-40eb-a8d1-6240195e6ac2,It is good for me 👌,5
7ab38a7e-de8f-4b40-a16b-8c11a9952a48,good game,5
dd3910ab-48d9-401a-8917-b3ad1f43283a,nice aap,5
49e1bc1b-10a1-488b-94f2-54f3a6ead9c4,ok,5
ac95bbdf-9ef6-43f5-b900-3505bbc84814,this game is sooo funnnnn!!!!!!!,5
65d10341-af6f-4fc7-98ba-c523e402eb47,best for stressful,5
8d04f903-8038-4f6d-9e51-c2b9d4f5028d,❤️❤️❤️,5
f17c6a9d-2c36-499b-a6c2-1c60b1aa5258,this is very awesome game I like this game,5
eeddb67d-f4f3-4128-b484-c8bf59ab04f7,having so much fun !!!!,5
6f3393a4-3a08-4e40-806d-643dd6d132fd,best,5
385f3796-a012-4e93-821b-b2f54e6276ef,keeps your mind busy,5
4e317d0d-e2d0-432a-881b-67b647d5ab1f,good,5
299216ac-8362-4f54-a104-80bea6cf0c93,Amazing 🤩,5
a0061d3c-0973-49a0-ac58-7540d1876ce4,addicted to this game for sure the best,5
bc658dd4-9771-483e-94a7-7ca7a24e1670,it's very engaging love it,5
cce9f98f-9dd6-49bd-b503-07d7eb573cdc,good,4
5408506b-71f7-49db-bc52-d5bf3f946aab,good,4
905f199c-b4b0-4717-8a57-f6bff054fcea,Tons of fun need more ways to earn boosters needs side games like soda crush,4
9b8b1757-40ee-4d35-8bfa-9dbca6af36a2,service with compassion,5
4a874ef4-a0e9-42a4-aa18-95dc0b46b347,very fun and great for a boredom buster,5
8cddd343-ea46-4c47-ba2d-ab05ffd96b74,to addicting,5
bc671d04-ef20-4887-b45a-69ffbab19dca,i like very much for your better game,5
6a25306c-5a9e-4704-b91a-704d3e239051,Good,5
5a33e6f0-9ea6-4c4d-9df9-65e1d8a85c75,love it,5
695b903a-80e6-46fd-b384-d9ec933d22bd,good,5
9e340a29-c247-4119-aa88-7744d67404b8,the game practically plays itself. I make one move and the level is almost finished,3
5e33f705-1a78-4444-99d8-a2a7fc094b25,superb🤗,5
75a30876-a575-4e81-9604-395abbc22e38,good,5
e0370b62-3753-442d-9a60-c88fcb1d829b,best enjoyed the game love it candy crush,5
838585ef-b17c-4253-8056-b8d1479f9619,Mind Fresh Game,1
3107df0f-9f40-4d3a-88ab-4fcb2ea775a4,good,5
cea97a5b-5abd-4a4c-8dfe-adae14378f33,Good Apps,5
73e35c19-de25-4b25-a60e-81d8904a4660,Having fun playing,5
2afadeef-acc9-4063-b6e9-2cab7c287f60,fabulous,5
1510e7fd-a6d2-44e6-88e8-0b97a5f1bd85,its good to play,5
e434d0f5-c380-48d1-b8b6-dbf3ffedac7c,good game,5
f4d6be2e-8832-434a-a846-2127b0be81e6,awesome and fun,5
b8e0cc69-1d9f-4b7d-84a0-18603d6a4baa,"𝐆𝐨𝐨𝐝 𝐓𝐢𝐦𝐞 𝐢𝐬 𝐞𝐚𝐬𝐲 𝐦𝐚𝐢𝐧𝐭𝐚𝐧 𝐚𝐧𝐝 𝐛𝐫𝐚𝐢𝐧 𝐟𝐫𝐞𝐞 𝐭𝐞𝐧𝐬𝐢𝐨𝐧 𝐚𝐥𝐦𝐨𝐬𝐭 𝐫𝐞𝐥𝐚𝐱 𝐚𝐧𝐝 𝐦𝐞 𝐩𝐥𝐚𝐲𝐢𝐧𝐠 𝐚 𝐠𝐚𝐦𝐞 . 𝐚𝐧𝐝 𝐟𝐫𝐞𝐞 𝐭𝐨 𝐠𝐚𝐦𝐞 𝐚𝐧𝐝 𝐛𝐨𝐝𝐲 . 𝐛𝐫𝐚𝐢𝐧 𝐢𝐬 𝐟𝐮𝐥𝐥 𝐫𝐞𝐥𝐚𝐱𝐚𝐛𝐥𝐞 𝐰𝐨𝐰 𝐧𝐢𝐜𝐞 𝐠𝐚𝐦𝐞 𝐭𝐢𝐦𝐞 𝐩𝐚𝐬 𝐢𝐬 𝐠𝐨𝐨𝐝 𝐚𝐧𝐝 𝐞𝐚𝐫𝐧𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 𝐦𝐨𝐧𝐞𝐲 5000 𝐭𝐨 500,000 𝐦𝐚𝐱𝐢𝐦𝐮𝐦 𝐨𝐧𝐞 𝐝𝐚𝐲𝐬 𝐨𝐧𝐥𝐞𝐥𝐲",5
348c00b7-7c48-4d26-8895-ef50f1d4a261,khel me to maza lagta hai lekin bar bar atak jata hai 🤐🤐😴,5
32cdfde0-72b8-446a-ace7-e0ac893e7ee6,good,5
117b2499-2938-4d95-ac24-2c07c7ab381d,a great puzzled game its my fav puzzle game 🎮🎯,5
e4bd5ccf-788c-442c-ad75-cece6d913724,Enjoyable,5
829f2808-041b-4dd4-b8d9-2e988f8f1d06,nice,5
344560bf-bd34-4e8e-8224-f3f2c92175c1,👍👍verry good,5
7784ff0c-f243-48fb-a977-63bc53150e74,fun interactive game,4
5f90a624-5e7b-4eaa-b738-3fbbd7abce0b,it's a fun game,4
0d4779e5-7998-4c06-83d3-450ac28fa61e,my favorite game,5
18fecb68-0cdc-4f62-9c1d-bc154c6f9026,I L❤VE this game💛💙🧡🩷💜💚❤!!!!!!!!!!,5
4f221023-4e8d-44f1-ac4d-55dd914dcddd,fun,5
9cb92ca5-7425-47d6-86d9-f1d25ff3fae2,good,5
e91acaa7-3db5-4245-a242-68485ffe1853,best and best game forever,5
6f91635c-c9c3-47c3-bbc5-113b0d562033,Very nice stress buster love it ♥️♥️♥️,5
cdd1db4f-86f6-458d-8cbd-611dd52fe0e6,very good,5
dd4d36d5-2793-47f8-b6da-a427184206e0,it's what I do when I'm bored.,5
172644c8-f26d-47d2-a567-bf2f9dccd129,mind numbing glory,5
10823e34-c396-480a-a5e0-c4ff83023ec2,good,5
ffb148f7-d14d-4b60-b613-c641b5b7eb61,this game is an amazing game,5
e84e59a3-8a94-4ae4-b55a-32fa18899508,it has alot of commercial,1
b9ab665d-7f60-4a15-a1b5-b9668d769953,very fun game,5
b50ea196-a527-48a3-8ded-0d2393c87018,great game,5
fd10943d-a98a-448d-8984-fc42425a7be7,this is a lot of fun,5
cd700309-aa09-4680-8532-62d91c37886f,good,5
7a401df3-4235-4ec1-b430-3835a21cbfe9,the fish are useless and stupid,3
1a925866-acc9-4e52-a836-4fa87e61b726,❤️,5
24b01f2a-d759-4ac6-a3ee-e925f6845b64,so much fun!,5
86294aac-445c-47f3-94e7-78c3fa8a1d61,good,5
771124b7-d32d-4bec-8544-8d2c67862e94,good,4
263a10c5-1491-4f93-b552-f2d2fbf96c97,beat game for relaxation,5
4a281412-656c-4d7e-a52e-9066cbef68eb,stress reducing,5
736388c0-1366-44b8-a31c-955f34967296,"Great game. however, I wish there was a way to form a club with friends and see who amongst y'all tops the same, and maybe have a time based reward for the same. Also, I wish there was an additional option of buying extra moves with gold bars; like one move=3 gold bars instead of having to spend 10 bars, and maybe all you needed was one extra move (saving 7bars)",5
c9a951a1-6710-4a12-9454-a2e599b39be6,I love this game.,5
0c055c8f-a578-4986-8ca6-173c33e829d2,GOOD,5
bf8fba38-d621-4612-877f-2a4b1dc304f0,fun but hard,4
b86d9818-baa0-49dc-8fd8-7ba48bd75360,"no reward , what kind of game this you play and play but no reward",1
cb4a362b-31b7-48a6-ad3b-b10538066877,good,5
160fc53b-45c8-40b8-998a-0e2776017354,nice game,5
087315d6-118e-4781-b751-42861586ca9f,spectacular,5
2e08449a-c8c7-403a-b16d-cd4ce1b0b867,so so fun!!!!,5
8b9789fc-9811-4b38-88c1-b67880b7381f,it really good,5
73cbe8c0-0d0e-445b-89fc-23ddc984b4bc,amazing game very interesting,5
da7320b1-625d-4646-8df1-57c2a39d17f0,It's keep me busy and entertain,5
623e65b7-390b-4f0a-8aa0-7aec316ae023,good 👍,4
c4d831bb-48a2-4f71-b323-176c686b8055,Fun,5
bb8aaf39-e449-4148-b009-cb63bca67748,Satisfying & Relaxation,5
5eb490c8-f8e3-47fd-a73b-5c59a492bf67,game is fun,5
bd722528-3927-4f92-afd3-2a1a3cc40664,nice,5
9686b014-e789-4ec1-9e63-43aab71261f9,good,5
00394e2f-250a-4e80-8eb6-e6ba6db88e29,lotta fun,5
e5da61fa-7144-47c2-95cd-29a8e18ee201,"it feels good, I don't get bored",4
cc4a47e4-d565-407b-b2ba-efc254ccbc7f,I can't stop playing,5
a5a0e50e-9b22-42ac-a534-db3850308518,not alot of ads alit of fun,5
df63d2dd-32d8-4ecf-ae01-ff9f7cbe924b,Relaxing,5
d733ba24-44c3-48e4-9ed0-712e93a514d1,Like the way it go's fast!!!,5
f2402f83-bf9e-4084-ae36-95698821e387,I love it,5
0fd7157a-1a4b-48e0-af69-f102d8eb7fcb,Excellent,5
d3f947d4-d431-45fd-b1d1-562d96b954c4,this is the game ever. it's stress relief,5
ad235b61-7770-4b85-9e8a-18a4a9c02153,it's unlinked to my Facebook account and it's refusing to reconnect,2
d8679af5-6265-455a-8f41-30583ed75c4e,fun game to pass the time,5
291dcbae-00db-428d-8a1b-fa54ee6008fe,Awosame game,5
c4992a1b-847c-4e32-a588-5aa701f6bd0f,super game,5
a7db3ee1-219d-4979-8d3c-dcfb29c2d650,I like playing candy crush all the time and I am kinda addicted to it but recently I'm having a hard time logging into my Candy crush saga account which I've been using for the last 3-4years now Still trying my best to recover it but to no available. I hope to recover the account soon if not I might just stay bored till God knows when.,2
1cddcad1-8880-48c4-9b96-0da62dcb08ac,I love candy crush so much!,5
ce2cdf6b-53a5-4faa-a860-1734b950523e,super cool,5
6f88a027-4123-447e-aa85-31e623495820,great 👌 game,5
13e91e53-6fdb-4eea-a772-d5575c6b1102,super I love this game candy crush saga love it,5
48a12110-0547-4f21-abf6-809428648c79,it's great app n really enjoyed.,5
1d48235b-7195-4b41-8826-e76a25e1b8ea,super,5
b64c3488-81eb-4270-9bff-93aea6c813b3,exceptional,5
48ef812a-12c9-4470-81a0-65be617ddfed,Really enjoying,5
08debee0-2502-4d56-b01d-2449010cb26c,nice game,5
45c631de-ea61-4e7e-82eb-4f7c17e53c5c,awesome game,5
4d4819cd-e9a0-4a6d-8876-83e0fd9759d7,amazing,5
89c17928-f79c-4f5e-bee7-7c2f978ab2cc,very bad 👎👎.. 4 minutes 5 minutes long ads. please solve this problem right now,1
328cb159-c6f6-4c70-96ed-79d4aa78ff81,game to relax,5
d4fcfefb-5ff0-4295-ad6d-b733e850c8fe,super,5
ac74ed12-62f1-4f31-b277-ffb2d9beca0f,enjoyable to play,4
b8118162-9a57-4ccc-9f13-9905e1f6b2f4,I enjoy it😊,5
6f7ec276-abc7-44c4-b171-ac39db1704f2,Good,5
3afd697c-bd5d-416d-9cbc-e090cecffac4,just amazing,5
e2ef041d-7b00-490a-9832-e390d8a6ce7e,good,5
edcf08ba-558d-4027-9ed0-4bc5b5c072ea,amazing,4
0ad30490-2097-412b-a066-9f1f94c4ab4c,It's so much fun! I absolutely love it!,5
9beb81fd-7178-4c57-aca1-676a1e1bf618,I've been playing this game from preschool and I still love it. the game has definitely changed a lot but it's still interesting.,5
3477b3bb-8f46-42ff-b0a6-44b27a9feb5a,love it also help me calm and have fun with candy crush people....,5
813db0c2-07f6-4643-8968-e16c33aa6241,I love my faver game,5
771db2ff-d0a2-44ad-82d3-6eeafaf89c29,so much fun,5
487849a3-d47a-484d-89eb-77382f7c3dc8,cool,5
95582146-0cd0-4e42-a5de-6b167000e492,good,5
7c880973-a94c-4f33-874c-2ef6b58318d9,good 👍,5
7d1b4915-84e5-42c3-810b-72c4f0f94a87,excellent,5
6574fd76-0eb4-427f-8588-2783ac258379,this game is soooo nice 🤭🤭🤭,5
bfabcccc-221a-40c8-a67e-94d5c0a959cf,superb,5
cd8feb66-3aaf-4877-bd22-a837a7980e4e,Nice,5
699bbe37-71a5-410f-9180-1bfc1a5a92e5,happiest,4
0a879948-c16b-402a-ac23-73127891b86b,gives me a sugar rush😅😆,5
8cc10390-9ead-46ba-b020-c16d74b02faf,Supper nice game 🎮,5
25310f57-c9f2-492f-848b-76ef227c5544,amazing experience 😁😁,5
51be4373-73df-41f9-bd1d-6dc0a8b953b3,Great play,5
d9f8ca38-ef57-4897-867b-f95430c427aa,it's a nice addicted game,5
6d31bce9-7f28-48f4-a738-17c40ea172fd,very good,5
0fb0dc25-8817-4eb2-accd-c76569257e18,cool,5
7300f492-a4fe-42bc-9c16-bd87ed631d01,good 👍👍,5
0026fb61-5961-44c4-b4ac-1c1b66c3ed0f,very nice game,5
7d9ec50d-8d16-4c98-ad4e-3cb124fbb746,great game,5
85e335e5-d6e5-4dc6-bba5-47058fddfab9,nice aap,5
20e51c9e-d3f9-49ce-8b57-08d571b1777e,this game is even more satisfying with all of the updates!!,5
46e67576-0b73-45a5-9c10-7ae6279f00e5,good,5
da888cce-e3d5-4262-abd2-1cc84e58b59c,love 🥰,5
36f3b239-4808-4d56-bbba-a3639fd59e0d,excellent,5
6910df36-662b-4577-93be-aa3a96190c32,great game,5
26031212-718e-445b-a3af-c55dec3376ac,👍👍🏻,5
d1c44021-97f5-463f-b310-11696ee6a9e2,Long Time Member & I Enjoy Big Time!!!,4
66ece75d-2eed-4866-bfc1-678af4f6aeef,introvert people love this game such a blessing for them 👍🏻🙂,5
effc3436-5bc6-49e1-bb78-7893f2827c80,best offline game,4
2a6cc155-204e-44a6-b1a9-62a22a09d38f,"Great game, love this so much",5
06b11e7e-0088-4858-9e34-a4d9b6a1d3ba,Love this game each segment is a challenge for the mind.,5
6da17a80-081d-4088-bf99-1462da88c1bd,this game relax me to stress game is good.,5
0534cca5-d6b1-4d8f-b94b-78e0c55ed76a,good game,5
8fa60a2e-50f1-48f3-b6a4-677e90500c2e,good game,5
1f3c443d-1504-4b28-ace8-fcd1a44ea8be,SUPER SE BHI UPAR 👍👍,5
a2e6de72-f1ca-494c-af14-660754daf37e,it has surely improved a lot since it was introduced,5
19b155f4-c6de-422a-a161-079d974b2cef,it's heartless it's all about your money.,3
f2ce6228-188a-494d-b747-1b5f5fefd87a,enjoyable,5
ad781dec-44fe-4499-a447-1e4178033e23,very good,5
92444ca1-7d22-4c8b-8b51-e0dafb1ee1c9,fun And So much relaxing,5
ef11afb3-5885-4c18-8d49-25314f82211f,osam,5
78b4d6eb-4f1e-4593-913b-41917d78bc67,fun time,4
08eaacb5-b583-45b7-b552-f37ff965e433,امدہ,5
c7540f87-b9dc-4950-ba3f-2a5e4437989c,very good.,5
8628cbfe-168a-4952-b3cd-2104fd022c33,Good minnd freshing game,5
23115bcc-0d4f-491c-b565-b457d30d7158,good,5
bf4e50cc-d8fc-43bd-b5fb-5d36928fb4d1,awesome 👌,5
3016cb42-5050-42f8-8112-ea12231af56e,I Really Love This Game Candy crush saga,5
0048581c-d8db-46be-aa9d-a4996b277a97,good,5
b8f3b757-b494-4080-bfb9-c4bc1864e71e,...I'm enjoying the game,5
469a0286-c7bf-4459-9431-cba4555ef91b,❤️,5
5dc0b186-8433-4e8f-a200-e4d2ccd1c741,good game,5
90a32959-f720-472d-a307-070869c8b85b,guys i'll tell you something for you my sister is play ipad and something else from old Candy Crush Saga l use ipad sister i play Candy Crush Saga so much fun thank you sister and Candy Crush Saga l hope you,5
a518bd76-310b-4d86-97a3-65816e78b5af,amazing,5
8795641b-b90f-4376-8872-1683e17ff4f0,it's very good 👍,5
58c46c0a-d2d3-47a3-8200-24649e158941,to mach AD without any skip option and no backwards,2
aa7b5186-6842-46ad-8d06-f105b47f8ccb,candy Crush Game Good,4
6ac03764-e136-4e60-abba-0f6b86522d3e,❤,5
fbfb5118-81c8-489f-8dd0-c6fde7b8840a,"Sometimes, in between the levels, you come across adds that are very irritating and hard to exit.",2
94dbccc5-bef6-4523-ad60-4fbccfb818a3,love this game,5
0709ae0a-90ae-427f-b1a1-7b22e78db0f3,Good,5
e6e15e60-eaac-4892-99b2-13b907e729ac,good,5
e8a18e64-9301-474d-9816-e2653dd7b1d0,good,5
cf725f34-9e22-410c-8fea-25460fc5c870,good game,1
24e5ee1c-465a-463c-9ee7-c5e0abfe36c8,good,5
ecce92c5-49b1-4fb8-a0be-883540d0ee81,exciting. I wish I could give the game more challenge.,4
a6540c6e-de61-4d6e-a54b-c6d9f6e27318,love this game,5
a4f9d561-ddd8-400a-a2fc-73df4304455d,very very best game for offline ❤️‍🩹🪄,5
e70c0d07-4464-4f5c-b84a-ed0e30188753,super,5
1ef44e2c-3bf9-4aeb-86b5-5fae38fc876d,I can say it's a good game,3
54d2ba59-5bcb-4528-8e9c-6e407bc01666,best,5
79b4ba83-f966-459b-84b6-4374f9e60aa2,good,5
6e8c85cd-6b37-432f-b092-1194488dd0d2,"I'm satisfied with this game,",5
3cd0ac2e-eeb4-46ab-bd1a-f84d5f2eeb49,5 star,5
f8cdaeaf-e17a-4d89-a9c8-63bbb25e5c3f,very nice,5
ed989f3a-ff18-46e5-9914-f4523b85537f,Lots of adds in this game I hate westing my lots of time 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1
93e935f7-1dc0-4b0f-8bcb-a775b46068ac,outstanding,5
b61d28f1-d976-4cd2-900c-660078d33703,good,5
f24991cc-13a7-4abb-90d6-bd638ebe81ce,good for time pass,2
7263726f-7a48-43f8-91b4-29173cc0dfeb,😍😍nyc,5
aa9d65b6-2d80-46c1-9df5-bbde79f3be60,nice time pass,5
c678dbda-8bcb-4756-a0d1-ff0b3c2d1c01,बहुत बढ़िया game है,3
8275a0f4-c22a-49e6-9186-ab559e0f65ff,Awesome,5
f1bba330-7577-4767-936b-749a6784ad1c,nice,5
57c4edfe-7190-4ddd-a9ab-0b00220bea9a,best game ever,5
8669b9af-b488-4fb7-9150-aa69993421ae,👍🏻,5
ff8f30db-337a-4c5a-8dff-4ae986c386c0,good,5
ba72a996-049d-4c65-af78-44196d375b7f,Amazing,5
7fccff2b-38f2-4cab-bdd4-7c0a2af4ba01,good old candy crush enjoyable as always,5
70697aae-8311-4b7b-995e-d0e46e675966,this game is too wow .I enjoy the game is both adults and kid .it makes my brain relax and makes me think less,5
c3a6f49f-73d7-4718-8e78-ecc9a55214d3,the best game end my favorite,5
2b74041b-4af1-4738-a2ff-26c2a283e095,good game,5
ab577a58-5dbe-40fb-b6bf-993b35a8dfb1,Excellent 👌👍,5
b747eea2-1144-4c03-9490-3778fc0ce828,great game,4
5ff40692-d9b5-404c-9274-a442650974bf,this game maybe a puzzle game and best game this the most coolest game without wifi this works I love this since you need five hearts you need wait first but I really love it give it 4/5 since you need hearts too.,4
e4bb7520-b75f-4e1e-aac0-51eb1c2a59cb,nice,4
460e4930-f354-4100-bce0-052236ef8e90,Good Game,3
d209947c-c3e1-431e-896d-98d09cd04a33,good,5
2ca2f8ad-92be-484c-8624-51e54985bb1f,fun un,5
07640ec0-4ee3-4e95-a201-0d18f5265750,Nice 🎮,5
f0ac870b-657a-4df4-a8a4-e0b3ac9d4e41,nice,5
a6473d0c-40a4-4cd7-a2a5-99613ea4f000,my favorite down time,5
931f1e82-1736-4d7d-8e82-536a08d8eb26,love ut,5
8c84426a-40cf-4460-9880-a0df16a14250,"the game is okay for me, I have been a fan for long time.",4
4fcfbf78-1b90-42e6-90e8-78ba029b25e8,nice game,5
83d2625b-fcd8-451c-9b8e-de0957d2ec57,lovely,5
5a18c0eb-6cc0-4f55-9785-776b8e005d71,BEST 🥰,5
3f05024d-26cd-48b9-9822-8f2f979fae65,very good 😊,5
c14c9a6d-6495-4f5d-9a8e-9c7c33cde577,this game is so funny and i spend most of my time playing this game.,4
668e10be-da2b-43a3-8e7e-3bf322502155,fun but using one's intellect...,5
b1db3ecc-52af-48fc-bfc4-8068fda041d1,Perfect game to build the brain good game.good game..keep it up.,5
d47fb941-d03b-45c8-ae9b-abefecbee381,Ganda,5
85cb5c9e-3f02-4ecc-bc45-6a9c6cf340c8,amazing,5
997654f6-7fcd-4537-bd01-f72e9d4fca40,it's awesome for free time,4
e383ba75-faa5-49f5-a819-b637e7ce00f2,fun,4
172542b6-ed12-4f13-8c3a-627472421050,ilove this app ever.. i have so much fun in here ang gain new friendsss,5
246acb58-6b4c-4cc3-812e-d1adb3107830,love the game,5
4321a632-1b3f-4f1a-b2b9-6a4e49b4252d,Awesome,3
3c4983e8-ef73-47d8-ba02-42c33d6aabbf,the most getting peace and forgetting all my worries while playing,4
04a210e0-bf7a-4f19-aff3-8c48559703dd,nice,5
e0829801-ece2-4ae2-b3a0-9f66158f7019,best game ever,5
9a90d80e-f8ea-44ab-8af3-da8536b25d09,really fun,5
e49c1c27-c7d5-419b-85b4-d5f50fe3de13,super best game 😊👌😊👍,5
7026e129-6738-4536-a318-c6c9584d72cf,"Don't show the nonsensical advertisements in this app such as online payment gaming , rummy circle lots of advertisements show because small children are using mobile phones.",2
dfd14d94-87b6-42b7-8ee2-380d1da8af58,Great,5
e31ad76d-3524-4143-82ac-6e86baf5219c,fantastic game ❤️🥰,5
33134762-38bb-49eb-ac08-b3700590ffaa,verry good,5
07761c10-9c82-4fbc-9c30-6588b59f8d74,ସୋ ନାଇସ୍ game,5
871c9bba-d5d4-420d-a3f9-59582e3299fb,very bad game update game and ultra hard level,1
